GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Sun Nov 02 01:11:18 MST 2025,02-Nov-2025 01:11:18.383,-121.76876301,37.32711846,1.0099999904632568,3.2160000801086426,104.0,299.79998779296875,8.57124233,0.30645782,-4.11323833,-0.01137346,
Sun Nov 02 01:11:19 MST 2025,02-Nov-2025 01:11:19.383,-121.76877592,37.32712302,0.7200000286102295,3.2160000801086426,103.0,299.79998779296875,9.24161816,0.61770403,-3.59609103,0.03182775,
Sun Nov 02 01:11:20 MST 2025,02-Nov-2025 01:11:20.383,-121.76878764,37.32712647,1.0,3.2160000801086426,103.0,299.79998779296875,9.26077175,0.94331545,-4.35744715,0.0667153,
Sun Nov 02 01:11:21 MST 2025,02-Nov-2025 01:11:21.382,-121.76880009,37.32713122,0.949999988079071,3.2160000801086426,104.0,300.0,9.35654068,1.41736746,-3.7301662,0.05589277,
Sun Nov 02 01:11:22 MST 2025,02-Nov-2025 01:11:22.383,-121.76881381,37.32713749,1.2699999809265137,3.2160000801086426,104.0,300.20001220703125,9.39484787,1.41257906,-3.32315207,0.04498202,
Sun Nov 02 01:11:23 MST 2025,02-Nov-2025 01:11:23.383,-121.76882827,37.32714481,1.5700000524520874,3.2160000801086426,104.0,309.6000061035156,9.31823349,0.32561144,-3.08852029,0.02023762,
Sun Nov 02 01:11:24 MST 2025,02-Nov-2025 01:11:24.383,-121.76884215,37.32715588,1.7899999618530273,3.2160000801086426,104.0,321.20001220703125,9.12669659,-0.20111294,-3.54820681,0.01739174,
Sun Nov 02 01:11:25 MST 2025,02-Nov-2025 01:11:25.383,-121.76885024,37.32716526,0.699999988079071,3.2160000801086426,104.0,342.6000061035156,9.26556015,0.37349546,-3.45722723,0.02782685,
Sun Nov 02 01:11:26 MST 2025,02-Nov-2025 01:11:26.383,-121.76884982,37.32716885,0.0,3.2160000801086426,104.0,0.0,9.38048267,0.81402856,-3.7062242,0.05048853,
Sun Nov 02 01:11:27 MST 2025,02-Nov-2025 01:11:27.383,-121.7688483,37.32717023,0.0,3.2160000801086426,104.0,0.0,9.25598335,-0.33039984,-2.8826189,0.00779682,
Sun Nov 02 01:11:28 MST 2025,02-Nov-2025 01:11:28.383,-121.76885271,37.32717163,1.3200000524520874,3.2160000801086426,105.0,344.6000061035156,9.78749657,-0.34476504,-2.67671752,0.05394095,
Sun Nov 02 01:11:29 MST 2025,02-Nov-2025 01:11:29.383,-121.76886356,37.32716297,2.200000047683716,3.2160000801086426,105.0,208.1999969482422,9.39484787,-0.2681506,-2.93529129,0.0227074,
Sun Nov 02 01:11:30 MST 2025,02-Nov-2025 01:11:30.383,-121.76887487,37.32713971,2.8499999046325684,3.2160000801086426,106.0,201.0,9.77313137,0.68474168,-2.24576116,0.04358608,
Sun Nov 02 01:11:31 MST 2025,02-Nov-2025 01:11:31.383,-121.76889355,37.32711314,3.4700000286102295,3.2160000801086426,106.0,213.1999969482422,9.47146225,0.93373865,-3.17471147,0.0417226,
Sun Nov 02 01:11:32 MST 2025,02-Nov-2025 01:11:32.383,-121.76892209,37.32708731,3.740000009536743,3.2160000801086426,107.0,223.0,9.16021538,0.39743748,-3.14119267,0.00696999,
Sun Nov 02 01:11:33 MST 2025,02-Nov-2025 01:11:33.383,-121.76895968,37.327065,4.190000057220459,3.2160000801086426,106.0,234.8000030517578,10.18493366,0.34476504,-1.66636443,0.07161039,
Sun Nov 02 01:11:34 MST 2025,02-Nov-2025 01:11:34.383,-121.76900297,37.32704595,4.190000057220459,3.2160000801086426,106.0,240.1999969482422,8.6813755,0.49799395,-4.13718033,0.00061768,
Sun Nov 02 01:11:35 MST 2025,02-Nov-2025 01:11:35.384,-121.76904934,37.32702832,4.489999771118164,3.2160000801086426,106.0,242.60000610351562,9.95030212,1.34075296,-2.47560453,0.07312089,
Sun Nov 02 01:11:36 MST 2025,02-Nov-2025 01:11:36.384,-121.76910046,37.32701243,4.659999847412109,3.2160000801086426,105.0,248.10000610351562,8.7053175,0.54587799,-2.39420176,-0.05897766,
Sun Nov 02 01:11:37 MST 2025,02-Nov-2025 01:11:37.383,-121.76915164,37.3269977,4.849999904632568,3.2160000801086426,105.0,249.60000610351562,9.43315506,-0.55545479,-2.25054955,0.00919366,
Sun Nov 02 01:11:38 MST 2025,02-Nov-2025 01:11:38.383,-121.76920219,37.32699098,4.71999979019165,3.2160000801086426,105.0,259.29998779296875,9.48103905,1.02950668,-1.53707755,0.00369358,
Sun Nov 02 01:11:39 MST 2025,02-Nov-2025 01:11:39.383,-121.76925698,37.32699713,4.739999771118164,3.2160000801086426,104.0,275.70001220703125,10.65419769,1.61369193,-1.9249382,0.13482994,
Sun Nov 02 01:11:40 MST 2025,02-Nov-2025 01:11:40.383,-121.76930944,37.32701501,4.739999771118164,4.288000106811523,104.0,289.79998779296875,9.74918938,0.20111294,-3.77805018,0.0850113,
Sun Nov 02 01:11:41 MST 2025,02-Nov-2025 01:11:41.383,-121.76933733,37.32709301,5.429999828338623,3.2160000801086426,102.0,327.3999938964844,10.19451046,1.53707755,-3.51947641,0.12949067,
Sun Nov 02 01:11:42 MST 2025,02-Nov-2025 01:11:42.383,-121.76936532,37.32714316,5.909999847412109,3.2160000801086426,102.0,339.5,9.12669659,0.59855044,-1.8674773,-0.02941948,
Sun Nov 02 01:11:43 MST 2025,02-Nov-2025 01:11:43.383,-121.76938054,37.32719965,6.130000114440918,3.2160000801086426,102.0,345.70001220703125,9.04529381,-0.2777274,-2.32716393,-0.02850354,
Sun Nov 02 01:11:44 MST 2025,02-Nov-2025 01:11:44.383,-121.76941004,37.32726383,6.519999980926514,3.2160000801086426,101.0,346.29998779296875,10.07001209,0.5267244,-1.74776721,0.06223363,
Sun Nov 02 01:11:45 MST 2025,02-Nov-2025 01:11:45.383,-121.76942715,37.32733233,6.940000057220459,4.288000106811523,100.0,348.5,8.65264511,0.76614451,-1.37906015,-0.08443677,
Sun Nov 02 01:11:46 MST 2025,02-Nov-2025 01:11:46.383,-121.76944202,37.32739547,7.440000057220459,4.288000106811523,100.0,350.6000061035156,9.59117222,-1.24019647,-0.5267244,0.00629407,
Sun Nov 02 01:11:47 MST 2025,02-Nov-2025 01:11:47.383,-121.76946597,37.32746108,7.78000020980835,4.288000106811523,100.0,352.20001220703125,8.52814674,1.17315888,-2.45645094,-0.06845367,
Sun Nov 02 01:11:48 MST 2025,02-Nov-2025 01:11:48.383,-121.76947749,37.32753179,8.09000015258789,4.288000106811523,100.0,351.0,7.91523075,1.78607452,-6.10042572,0.05382735,
Sun Nov 02 01:11:49 MST 2025,02-Nov-2025 01:11:49.383,-121.76949152,37.32760336,8.1899995803833,4.288000106811523,99.0,349.6000061035156,9.62947941,1.71903682,-2.85388851,0.05768865,
Sun Nov 02 01:11:50 MST 2025,02-Nov-2025 01:11:50.385,-121.7695086,37.32767812,8.4399995803833,4.288000106811523,99.0,349.0,9.14585018,-0.11492168,-2.02549458,-0.02603984,
Sun Nov 02 01:11:51 MST 2025,02-Nov-2025 01:11:51.385,-121.76952604,37.3277542,8.489999771118164,4.288000106811523,99.0,347.8999938964844,8.80587387,2.08295536,-4.16591072,0.03447121,
Sun Nov 02 01:11:52 MST 2025,02-Nov-2025 01:11:52.383,-121.76954217,37.32782493,7.550000190734863,4.288000106811523,99.0,350.79998779296875,9.92636013,-0.11013328,-1.57538474,0.04358691,
Sun Nov 02 01:11:53 MST 2025,02-Nov-2025 01:11:53.383,-121.76955972,37.32789365,7.800000190734863,4.288000106811523,97.0,347.70001220703125,10.41956615,2.7581203,-3.20344186,0.16521853,
Sun Nov 02 01:11:54 MST 2025,02-Nov-2025 01:11:54.383,-121.76956913,37.32794757,6.110000133514404,4.288000106811523,98.0,348.8999938964844,9.35175228,0.33518824,-1.21625447,-0.01907688,
Sun Nov 02 01:11:55 MST 2025,02-Nov-2025 01:11:55.383,-121.76957362,37.32799131,4.929999828338623,3.2160000801086426,98.0,3.799999952316284,8.83939266,0.46926352,-2.83473492,-0.03353167,
Sun Nov 02 01:11:56 MST 2025,02-Nov-2025 01:11:56.383,-121.7695546,37.32802935,4.599999904632568,3.2160000801086426,99.0,26.0,7.94396114,-1.10612118,-3.40455484,-0.09279752,
Sun Nov 02 01:11:57 MST 2025,02-Nov-2025 01:11:57.382,-121.76951258,37.32807412,6.079999923706055,3.2160000801086426,100.0,43.0,9.80186176,-1.57059634,-2.05901337,0.05245417,
Sun Nov 02 01:11:58 MST 2025,02-Nov-2025 01:11:58.384,-121.76945668,37.32811252,6.989999771118164,3.2160000801086426,101.0,53.29999923706055,8.89685345,-0.5267244,-3.49074602,-0.1087454,
Sun Nov 02 01:11:59 MST 2025,02-Nov-2025 01:11:59.383,-121.76937926,37.32815204,7.710000038146973,3.2160000801086426,101.0,53.20000076293945,9.57201862,0.58897364,-4.44363832,0.09643072,
Sun Nov 02 01:12:00 MST 2025,02-Nov-2025 01:12:00.383,-121.76930359,37.32819382,8.3100004196167,3.2160000801086426,102.0,52.599998474121094,7.88171196,1.49877024,-2.19787717,-0.13303316,
Sun Nov 02 01:12:01 MST 2025,02-Nov-2025 01:12:01.383,-121.76923423,37.32823278,8.279999732971191,3.2160000801086426,102.0,51.29999923706055,8.39407158,-0.14844051,-3.26090264,-0.0629124,
Sun Nov 02 01:12:02 MST 2025,02-Nov-2025 01:12:02.383,-121.76916729,37.32828221,8.170000076293945,3.2160000801086426,103.0,47.599998474121094,10.0412817,0.86191261,-4.42927313,0.14117867,
Sun Nov 02 01:12:03 MST 2025,02-Nov-2025 01:12:03.383,-121.76910584,37.32833525,8.010000228881836,3.2160000801086426,104.0,44.79999923706055,9.39963627,-0.8810662,-4.07014275,0.06699508,
Sun Nov 02 01:12:04 MST 2025,02-Nov-2025 01:12:04.383,-121.76902904,37.3283848,7.929999828338623,3.2160000801086426,104.0,42.5,9.12669659,-0.37349546,-4.26646757,0.04668683,
Sun Nov 02 01:12:05 MST 2025,02-Nov-2025 01:12:05.383,-121.76897707,37.32844352,7.699999809265137,3.2160000801086426,104.0,39.400001525878906,8.65743351,0.59376204,-3.8786068,-0.01207858,
Sun Nov 02 01:12:06 MST 2025,02-Nov-2025 01:12:06.383,-121.76892724,37.328495,7.239999771118164,3.2160000801086426,104.0,38.599998474121094,10.54406452,2.0973208,-1.7717092,0.01516002,
Sun Nov 02 01:12:07 MST 2025,02-Nov-2025 01:12:07.383,-121.76887831,37.32853861,6.179999828338623,3.2160000801086426,105.0,43.79999923706055,10.17535686,3.53384161,-3.58172584,0.17612714,
Sun Nov 02 01:12:08 MST 2025,02-Nov-2025 01:12:08.383,-121.76884331,37.32855655,3.430000066757202,3.2160000801086426,107.0,52.099998474121094,9.53371143,2.72938991,-3.54341841,0.09247249,
Sun Nov 02 01:12:09 MST 2025,02-Nov-2025 01:12:09.384,-121.7688227,37.32856582,1.2799999713897705,3.2160000801086426,106.0,52.29999923706055,9.33259869,-0.55545479,-4.13239193,0.06096452,
Sun Nov 02 01:12:10 MST 2025,02-Nov-2025 01:12:10.383,-121.76881177,37.32857102,0.9200000166893005,3.2160000801086426,106.0,52.29999923706055,8.64785671,-0.84275901,-3.74931979,-0.01634681,
Sun Nov 02 01:12:11 MST 2025,02-Nov-2025 01:12:11.384,-121.76878533,37.32857931,1.9500000476837158,3.2160000801086426,107.0,55.5,7.79552078,-0.72304893,-3.50511122,-0.10660601,
Sun Nov 02 01:12:12 MST 2025,02-Nov-2025 01:12:12.383,-121.76875947,37.3285913,3.2300000190734863,3.2160000801086426,108.0,61.0,9.97424412,-1.81480491,-4.14196873,0.13535899,
Sun Nov 02 01:12:13 MST 2025,02-Nov-2025 01:12:13.383,-121.76872136,37.32860023,4.340000152587891,3.2160000801086426,108.0,76.30000305175781,9.47146225,-0.81881696,-1.49877024,0.00006086,
Sun Nov 02 01:12:14 MST 2025,02-Nov-2025 01:12:14.383,-121.76867295,37.32859045,5.210000038146973,3.2160000801086426,108.0,101.5,10.20887566,-0.66079968,-1.39342535,0.07146686,
Sun Nov 02 01:12:15 MST 2025,02-Nov-2025 01:12:15.383,-121.76861696,37.32857148,6.090000152587891,3.2160000801086426,109.0,120.30000305175781,9.648633,-0.70868373,-3.88818359,0.08186561,
Sun Nov 02 01:12:16 MST 2025,02-Nov-2025 01:12:16.383,-121.76855708,37.32854509,6.449999809265137,3.2160000801086426,109.0,122.80000305175781,8.14986229,0.63685763,-2.86825371,-0.09789121,
Sun Nov 02 01:12:17 MST 2025,02-Nov-2025 01:12:17.382,-121.76850673,37.32851711,6.150000095367432,3.2160000801086426,108.0,124.5,9.0644474,1.08696759,-4.8123455,0.07099742,
Sun Nov 02 01:12:18 MST 2025,02-Nov-2025 01:12:18.382,-121.76845187,37.32849288,5.670000076293945,3.2160000801086426,107.0,126.80000305175781,9.26077175,-2.32237554,-3.52426481,0.05643302,
Sun Nov 02 01:12:19 MST 2025,02-Nov-2025 01:12:19.383,-121.76839737,37.32845522,6.860000133514404,3.2160000801086426,107.0,126.69999694824219,8.76277828,-0.21547815,-2.16435838,-0.06064475,
Sun Nov 02 01:12:20 MST 2025,02-Nov-2025 01:12:20.383,-121.76832615,37.32841652,7.820000171661377,3.2160000801086426,107.0,126.0999984741211,9.61990261,-1.22583127,-6.15788698,0.19000822,
Sun Nov 02 01:12:21 MST 2025,02-Nov-2025 01:12:21.384,-121.76825408,37.32837446,8.680000305175781,3.2160000801086426,107.0,126.30000305175781,9.56244183,-0.90979666,-2.47081614,0.03004116,
Sun Nov 02 01:12:22 MST 2025,02-Nov-2025 01:12:22.383,-121.76816599,37.32831871,9.220000267028809,3.2160000801086426,108.0,126.0,8.7053175,-0.04788403,-3.64876342,-0.01879919,
Sun Nov 02 01:12:23 MST 2025,02-Nov-2025 01:12:23.383,-121.76809315,37.32827339,9.760000228881836,3.2160000801086426,110.0,125.9000015258789,10.76911926,-0.24899697,-2.81558108,0.15395266,
Sun Nov 02 01:12:24 MST 2025,02-Nov-2025 01:12:24.384,-121.76800386,37.32822122,10.520000457763672,3.2160000801086426,110.0,126.4000015258789,7.57525396,1.19231248,-4.85065269,-0.05603993,
Sun Nov 02 01:12:25 MST 2025,02-Nov-2025 01:12:25.385,-121.76790339,37.32816666,11.25,3.2160000801086426,110.0,128.89999389648438,11.70764637,1.38384855,-2.48518133,0.24715918,
Sun Nov 02 01:12:26 MST 2025,02-Nov-2025 01:12:26.383,-121.7678065,37.32810019,11.170000076293945,3.2160000801086426,111.0,131.89999389648438,8.85854626,-1.8722657,-4.18027639,0.03558093,
Sun Nov 02 01:12:27 MST 2025,02-Nov-2025 01:12:27.383,-121.76771455,37.32802582,11.1899995803833,3.2160000801086426,111.0,135.8000030517578,9.57680702,-0.69910687,-4.64475107,0.10632545,
Sun Nov 02 01:12:28 MST 2025,02-Nov-2025 01:12:28.383,-121.76763343,37.32794999,11.130000114440918,3.2160000801086426,113.0,137.1999969482422,9.77791977,1.81959331,-1.09654438,0.03898472,
Sun Nov 02 01:12:29 MST 2025,02-Nov-2025 01:12:29.383,-121.76755792,37.32788205,10.029999732971191,3.2160000801086426,113.0,139.0,9.55286503,1.15400517,-5.33428144,0.14050633,
Sun Nov 02 01:12:30 MST 2025,02-Nov-2025 01:12:30.384,-121.76749117,37.32781328,9.600000381469727,3.2160000801086426,114.0,140.10000610351562,10.39562416,2.0925324,-3.96000957,0.17286581,
Sun Nov 02 01:12:31 MST 2025,02-Nov-2025 01:12:31.382,-121.76739861,37.3277429,8.90999984741211,3.2160000801086426,113.0,142.3000030517578,9.02135181,1.043872,-3.11246228,-0.00239682,
Sun Nov 02 01:12:32 MST 2025,02-Nov-2025 01:12:32.383,-121.76734407,37.3276884,8.239999771118164,3.2160000801086426,114.0,144.6999969482422,9.75397778,0.10055647,-3.17471147,0.06467968,
Sun Nov 02 01:12:33 MST 2025,02-Nov-2025 01:12:33.383,-121.76729719,37.32763398,7.760000228881836,3.2160000801086426,115.0,145.89999389648438,9.72524738,1.37906015,-2.52827692,0.05291468,
Sun Nov 02 01:12:34 MST 2025,02-Nov-2025 01:12:34.383,-121.76724811,37.32757607,7.760000228881836,4.288000106811523,115.0,145.89999389648438,10.71165848,1.57538474,-0.73741412,0.12521499,
Sun Nov 02 01:12:35 MST 2025,02-Nov-2025 01:12:35.384,-121.76721678,37.32752876,6.139999866485596,3.2160000801086426,116.0,148.6999969482422,11.0229044,2.7341783,-3.29920983,0.22455043,
Sun Nov 02 01:12:36 MST 2025,02-Nov-2025 01:12:36.383,-121.76719302,37.32749513,3.9200000762939453,3.2160000801086426,116.0,148.39999389648438,9.76355457,1.53228903,-3.75889659,0.09685427,
Sun Nov 02 01:12:37 MST 2025,02-Nov-2025 01:12:37.383,-121.76718111,37.32747566,2.0299999713897705,3.2160000801086426,116.0,148.60000610351562,9.63426781,-0.34955344,-2.28885674,0.02904993,
Sun Nov 02 01:12:38 MST 2025,02-Nov-2025 01:12:38.383,-121.76716602,37.32745904,1.7400000095367432,3.2160000801086426,116.0,149.39999389648438,9.41400146,-0.91937345,-2.93050289,0.02841371,
Sun Nov 02 01:12:39 MST 2025,02-Nov-2025 01:12:39.383,-121.76715125,37.32743806,3.069999933242798,3.2160000801086426,116.0,149.89999389648438,10.01255131,-2.12126279,-4.43406153,0.15600353,
Sun Nov 02 01:12:40 MST 2025,02-Nov-2025 01:12:40.383,-121.7671227,37.32740134,4.949999809265137,3.2160000801086426,117.0,136.60000610351562,8.97346783,0.23942018,-5.75087261,0.10572928,
Sun Nov 02 01:12:41 MST 2025,02-Nov-2025 01:12:41.383,-121.76707208,37.32738775,5.110000133514404,3.2160000801086426,117.0,98.0,8.0924015,2.50433493,-6.25365496,0.09232646,
Sun Nov 02 01:12:42 MST 2025,02-Nov-2025 01:12:42.383,-121.76701661,37.32739166,4.860000133514404,3.2160000801086426,117.0,73.0999984741211,9.25598335,-0.50757074,-4.10366154,0.05239421,
Sun Nov 02 01:12:43 MST 2025,02-Nov-2025 01:12:43.383,-121.76696077,37.32741144,5.840000152587891,3.2160000801086426,116.0,62.900001525878906,8.48026276,-1.10612118,-4.11323833,-0.01363599,
Sun Nov 02 01:12:44 MST 2025,02-Nov-2025 01:12:44.383,-121.76689877,37.3274403,6.300000190734863,3.2160000801086426,117.0,59.79999923706055,10.18014526,-0.64164603,-3.45722723,0.11689049,
Sun Nov 02 01:12:45 MST 2025,02-Nov-2025 01:12:45.383,-121.76680952,37.32748005,9.039999961853027,3.2160000801086426,117.0,59.099998474121094,9.04050541,0.24420857,-4.5441947,0.05072969,
Sun Nov 02 01:12:46 MST 2025,02-Nov-2025 01:12:46.383,-121.76672674,37.32752399,9.300000190734863,3.2160000801086426,118.0,58.0,9.52892303,0.33997664,-2.14999318,0.01536858,
Sun Nov 02 01:12:47 MST 2025,02-Nov-2025 01:12:47.383,-121.7666338,37.32756632,9.579999923706055,3.2160000801086426,119.0,56.400001525878906,8.97346783,0.75177932,-4.44363832,0.04261094,
Sun Nov 02 01:12:48 MST 2025,02-Nov-2025 01:12:48.383,-121.76654579,37.32762044,10.0,3.2160000801086426,119.0,49.900001525878906,8.81066227,0.30166942,-3.61524463,-0.00971425,
Sun Nov 02 01:12:49 MST 2025,02-Nov-2025 01:12:49.383,-121.76645547,37.32768256,10.489999771118164,3.2160000801086426,120.0,45.400001525878906,9.62469101,0.55066639,-3.78283858,0.07466263,
Sun Nov 02 01:12:50 MST 2025,02-Nov-2025 01:12:50.383,-121.76638602,37.32775403,10.710000038146973,3.2160000801086426,119.0,39.70000076293945,9.69172859,1.30723417,-2.14999318,0.03969699,
Sun Nov 02 01:12:51 MST 2025,02-Nov-2025 01:12:51.383,-121.76630843,37.32783133,10.739999771118164,3.2160000801086426,119.0,34.0,7.79073238,0.4405331,-5.29597425,-0.01967102,
Sun Nov 02 01:12:52 MST 2025,02-Nov-2025 01:12:52.383,-121.76625064,37.32791676,10.859999656677246,3.2160000801086426,119.0,24.799999237060547,8.32703304,0.56503159,-5.55454779,0.04097289,
Sun Nov 02 01:12:53 MST 2025,02-Nov-2025 01:12:53.383,-121.76620879,37.32801473,11.390000343322754,3.2160000801086426,118.0,12.899999618530273,9.35654068,-0.22505496,-3.8594532,0.05098552,
Sun Nov 02 01:12:54 MST 2025,02-Nov-2025 01:12:54.382,-121.76618432,37.32812264,12.270000457763672,3.2160000801086426,117.0,10.100000381469727,9.44752026,-0.21547815,-4.79798031,0.09935063,
Sun Nov 02 01:12:55 MST 2025,02-Nov-2025 01:12:55.383,-121.76617068,37.32823697,13.020000457763672,3.2160000801086426,117.0,9.899999618530273,8.86333466,0.93852705,-5.47314501,0.08517724,
Sun Nov 02 01:12:56 MST 2025,02-Nov-2025 01:12:56.383,-121.76615537,37.32835239,13.329999923706055,3.2160000801086426,117.0,8.300000190734863,8.86812305,0.69910687,-1.34554136,-0.0638926,
Sun Nov 02 01:12:57 MST 2025,02-Nov-2025 01:12:57.383,-121.76613775,37.32846543,13.460000038146973,3.2160000801086426,117.0,7.0,8.7053175,-0.02873042,-1.30244577,-0.08372605,
Sun Nov 02 01:12:58 MST 2025,02-Nov-2025 01:12:58.382,-121.7661214,37.32858717,13.489999771118164,3.2160000801086426,116.0,5.599999904632568,9.91678333,1.41736746,-4.71657753,0.14768308,
Sun Nov 02 01:12:59 MST 2025,02-Nov-2025 01:12:59.383,-121.76611565,37.32870914,13.479999542236328,3.2160000801086426,116.0,357.20001220703125,8.08761311,0.86670101,-2.23618436,-0.12109095,
Sun Nov 02 01:13:00 MST 2025,02-Nov-2025 01:13:00.383,-121.76612937,37.32882989,13.40999984741211,3.2160000801086426,117.0,352.8999938964844,9.38048267,0.20590134,-2.25054955,0.00257558,
Sun Nov 02 01:13:01 MST 2025,02-Nov-2025 01:13:01.383,-121.76614658,37.32894862,13.180000305175781,3.2160000801086426,118.0,353.29998779296875,9.30865574,0.74699092,-2.49954653,0.00445414,
Sun Nov 02 01:13:02 MST 2025,02-Nov-2025 01:13:02.383,-121.76616282,37.32906532,13.020000457763672,3.2160000801086426,119.0,354.79998779296875,10.78348446,-0.22505496,-3.7301662,0.18236786,
Sun Nov 02 01:13:03 MST 2025,02-Nov-2025 01:13:03.383,-121.76616471,37.32918765,12.90999984741211,3.2160000801086426,119.0,357.29998779296875,9.17458057,-0.16280572,-0.31124622,-0.04508752,
Sun Nov 02 01:13:04 MST 2025,02-Nov-2025 01:13:04.383,-121.76615621,37.32930773,12.829999923706055,3.2160000801086426,120.0,3.4000000953674316,9.58638382,0.42616791,-0.54108959,-0.00127578,
Sun Nov 02 01:13:05 MST 2025,02-Nov-2025 01:13:05.383,-121.76614098,37.32941995,12.760000228881836,3.2160000801086426,120.0,7.599999904632568,8.95431423,0.38307226,-3.80199242,0.01141441,
Sun Nov 02 01:13:06 MST 2025,02-Nov-2025 01:13:06.384,-121.76612379,37.32953948,12.819999694824219,3.2160000801086426,121.0,5.0,10.88882923,0.65122288,-1.81001651,0.14615935,
Sun Nov 02 01:13:07 MST 2025,02-Nov-2025 01:13:07.382,-121.76612473,37.3296588,12.989999771118164,3.2160000801086426,121.0,357.0,9.13148499,1.01992989,-6.60320807,0.17240316,
Sun Nov 02 01:13:08 MST 2025,02-Nov-2025 01:13:08.383,-121.76614486,37.32977139,13.09000015258789,3.2160000801086426,122.0,348.3999938964844,9.56723022,0.63685763,-5.08528423,0.12536699,
Sun Nov 02 01:13:09 MST 2025,02-Nov-2025 01:13:09.382,-121.76618675,37.32988407,12.699999809265137,3.2160000801086426,122.0,340.0,9.70609379,-0.21547815,-4.71657753,0.11926025,
Sun Nov 02 01:13:10 MST 2025,02-Nov-2025 01:13:10.383,-121.76625017,37.33000041,13.460000038146973,3.2160000801086426,123.0,334.20001220703125,9.40442467,-0.1436521,-3.65355182,0.04756337,
Sun Nov 02 01:13:11 MST 2025,02-Nov-2025 01:13:11.384,-121.76631826,37.33010367,13.539999961853027,3.2160000801086426,123.0,336.8999938964844,8.92079544,0.23463176,-0.77572137,-0.06789786,
Sun Nov 02 01:13:12 MST 2025,02-Nov-2025 01:13:12.382,-121.76636082,37.33021857,13.380000114440918,3.2160000801086426,123.0,344.0,10.78348446,-0.08140286,0.21068975,0.1184749,
Sun Nov 02 01:13:13 MST 2025,02-Nov-2025 01:13:13.383,-121.76638515,37.33033623,13.619999885559082,4.288000106811523,123.0,353.0,9.57201862,-1.75734401,-0.8858546,0.01515007,
Sun Nov 02 01:13:14 MST 2025,02-Nov-2025 01:13:14.383,-121.7663288,37.33044546,13.3100004196167,3.2160000801086426,124.0,21.100000381469727,10.12268448,-2.34631777,-0.37828386,0.07893211,
Sun Nov 02 01:13:15 MST 2025,02-Nov-2025 01:13:15.383,-121.76624367,37.33055856,13.880000114440918,4.288000106811523,125.0,31.700000762939453,7.66623402,-1.48440504,0.48841715,-0.18345839,
Sun Nov 02 01:13:16 MST 2025,02-Nov-2025 01:13:16.383,-121.76613784,37.33065053,13.84000015258789,4.288000106811523,126.0,41.599998474121094,10.13704967,-0.89064306,-0.5363012,0.05775863,
Sun Nov 02 01:13:17 MST 2025,02-Nov-2025 01:13:17.383,-121.76603424,37.33074382,13.829999923706055,5.360000133514404,126.0,41.599998474121094,9.89762974,-2.03985977,-2.87304211,0.0899598,
Sun Nov 02 01:13:18 MST 2025,02-Nov-2025 01:13:18.383,-121.76585581,37.33078396,14.510000228881836,3.2160000801086426,129.0,60.79999923706055,8.98783302,-1.19231248,-3.38061285,0.00537372,
Sun Nov 02 01:13:19 MST 2025,02-Nov-2025 01:13:19.384,-121.76571127,37.33085504,13.979999542236328,3.2160000801086426,131.0,55.400001525878906,7.78115559,1.02950668,-8.01578712,0.16259772,
Sun Nov 02 01:13:20 MST 2025,02-Nov-2025 01:13:20.384,-121.7655816,37.33092663,13.970000267028809,4.288000106811523,132.0,55.29999923706055,5.69341183,0.17238252,-3.49074602,-0.30000454,
Sun Nov 02 01:13:21 MST 2025,02-Nov-2025 01:13:21.383,-121.76547264,37.33104998,13.399999618530273,4.288000106811523,133.0,36.29999923706055,8.85375786,0.86191261,-7.07247162,0.17746037,
