SECONDS;PID;VALUE;UNITS;
73998.459182;Absolute Evap system Vapor pressure;99.715;kPa;
73999.137182;Absolute Evap system Vapor pressure;99.73;kPa;
73999.836182;Absolute Evap system Vapor pressure;99.74;kPa;
74000.455182;Absolute Evap system Vapor pressure;99.745;kPa;
74001.154182;Absolute Evap system Vapor pressure;99.755;kPa;
74001.814182;Absolute Evap system Vapor pressure;99.76;kPa;
74002.413182;Absolute Evap system Vapor pressure;99.755;kPa;
74003.183182;Absolute Evap system Vapor pressure;99.705;kPa;
74003.883182;Absolute Evap system Vapor pressure;99.695;kPa;
74004.522182;Absolute Evap system Vapor pressure;99.665;kPa;
74005.282182;Absolute Evap system Vapor pressure;99.655;kPa;
74005.943182;Absolute Evap system Vapor pressure;99.68;kPa;
74006.452182;Absolute Evap system Vapor pressure;99.695;kPa;
74006.961182;Absolute Evap system Vapor pressure;99.705;kPa;
74007.679182;Absolute Evap system Vapor pressure;99.705;kPa;
74008.277182;Absolute Evap system Vapor pressure;99.675;kPa;
74008.958182;Absolute Evap system Vapor pressure;99.665;kPa;
74009.638182;Absolute Evap system Vapor pressure;99.69;kPa;
74010.286182;Absolute Evap system Vapor pressure;99.72;kPa;
74010.945182;Absolute Evap system Vapor pressure;99.745;kPa;
74011.494182;Absolute Evap system Vapor pressure;99.76;kPa;
74012.133182;Absolute Evap system Vapor pressure;99.78;kPa;
74012.822182;Absolute Evap system Vapor pressure;99.79;kPa;
74013.482182;Absolute Evap system Vapor pressure;99.8;kPa;
74014.050182;Absolute Evap system Vapor pressure;99.815;kPa;
74014.679182;Absolute Evap system Vapor pressure;99.825;kPa;
74015.338182;Absolute Evap system Vapor pressure;99.835;kPa;
74015.957182;Absolute Evap system Vapor pressure;99.845;kPa;
74016.585182;Absolute Evap system Vapor pressure;99.855;kPa;
74017.146182;Absolute Evap system Vapor pressure;99.865;kPa;
74017.899182;Absolute Evap system Vapor pressure;99.88;kPa;
74018.498182;Absolute Evap system Vapor pressure;99.89;kPa;
74019.228182;Absolute Evap system Vapor pressure;99.905;kPa;
74019.837182;Absolute Evap system Vapor pressure;99.91;kPa;
74020.477182;Absolute Evap system Vapor pressure;99.915;kPa;
74021.026182;Absolute Evap system Vapor pressure;99.92;kPa;
74021.604182;Absolute Evap system Vapor pressure;99.925;kPa;
74022.253182;Absolute Evap system Vapor pressure;99.925;kPa;
74022.832182;Absolute Evap system Vapor pressure;99.92;kPa;
74023.400182;Absolute Evap system Vapor pressure;99.915;kPa;
74024.029182;Absolute Evap system Vapor pressure;99.9;kPa;
74024.547182;Absolute Evap system Vapor pressure;99.89;kPa;
74025.177182;Absolute Evap system Vapor pressure;99.9;kPa;
74025.806182;Absolute Evap system Vapor pressure;99.915;kPa;
74026.386182;Absolute Evap system Vapor pressure;99.93;kPa;
74027.205182;Absolute Evap system Vapor pressure;99.95;kPa;
74027.793182;Absolute Evap system Vapor pressure;99.96;kPa;
74028.572182;Absolute Evap system Vapor pressure;99.97;kPa;
74029.201182;Absolute Evap system Vapor pressure;99.98;kPa;
74029.678182;Absolute Evap system Vapor pressure;99.99;kPa;
74030.307182;Absolute Evap system Vapor pressure;99.995;kPa;
74030.896182;Absolute Evap system Vapor pressure;100;kPa;
74031.625182;Absolute Evap system Vapor pressure;100;kPa;
74032.185182;Absolute Evap system Vapor pressure;100.005;kPa;
74032.924182;Absolute Evap system Vapor pressure;100.015;kPa;
74033.577182;Absolute Evap system Vapor pressure;100.015;kPa;
74034.206182;Absolute Evap system Vapor pressure;100.015;kPa;
74034.723182;Absolute Evap system Vapor pressure;100.02;kPa;
74035.362182;Absolute Evap system Vapor pressure;100.015;kPa;
74036.773182;Absolute Evap system Vapor pressure;100.005;kPa;
74037.432182;Absolute Evap system Vapor pressure;99.995;kPa;
74037.991182;Absolute Evap system Vapor pressure;99.99;kPa;
74038.589182;Absolute Evap system Vapor pressure;99.975;kPa;
74039.197182;Absolute Evap system Vapor pressure;99.965;kPa;
74039.805182;Absolute Evap system Vapor pressure;99.95;kPa;
74040.403182;Absolute Evap system Vapor pressure;99.94;kPa;
74041.102182;Absolute Evap system Vapor pressure;99.935;kPa;
74041.662182;Absolute Evap system Vapor pressure;99.93;kPa;
74042.310182;Absolute Evap system Vapor pressure;99.925;kPa;
74042.838182;Absolute Evap system Vapor pressure;99.92;kPa;
74043.377182;Absolute Evap system Vapor pressure;99.915;kPa;
74043.987182;Absolute Evap system Vapor pressure;99.905;kPa;
74044.477182;Absolute Evap system Vapor pressure;99.895;kPa;
74045.126182;Absolute Evap system Vapor pressure;99.885;kPa;
74045.755182;Absolute Evap system Vapor pressure;99.875;kPa;
74046.414182;Absolute Evap system Vapor pressure;99.87;kPa;
74047.073182;Absolute Evap system Vapor pressure;99.865;kPa;
74047.641182;Absolute Evap system Vapor pressure;99.865;kPa;
74048.069182;Absolute Evap system Vapor pressure;99.86;kPa;
74048.588182;Absolute Evap system Vapor pressure;99.86;kPa;
74049.076182;Absolute Evap system Vapor pressure;99.855;kPa;
