SECONDS;PID;VALUE;UNITS;
74011.078182;Calculated engine load value;16.4705882352941;%;
74011.686182;Calculated engine load value;15.6862745098039;%;
74012.346182;Calculated engine load value;16.078431372549;%;
74012.995182;Calculated engine load value;16.4705882352941;%;
74013.634182;Calculated engine load value;17.2549019607843;%;
74014.303182;Calculated engine load value;17.2549019607843;%;
74014.892182;Calculated engine load value;16.078431372549;%;
74015.480182;Calculated engine load value;16.078431372549;%;
74016.149182;Calculated engine load value;17.2549019607843;%;
74016.729182;Calculated engine load value;16.4705882352941;%;
74017.372182;Calculated engine load value;19.2156862745098;%;
74018.061182;Calculated engine load value;15.2941176470588;%;
74018.640182;Calculated engine load value;11.7647058823529;%;
74019.431182;Calculated engine load value;13.7254901960784;%;
74019.979182;Calculated engine load value;14.1176470588235;%;
74020.659182;Calculated engine load value;29.8039215686275;%;
74021.158182;Calculated engine load value;34.1176470588235;%;
74021.797182;Calculated engine load value;37.6470588235294;%;
74022.395182;Calculated engine load value;38.0392156862745;%;
74023.004182;Calculated engine load value;31.3725490196078;%;
74023.583182;Calculated engine load value;25.0980392156863;%;
74024.212182;Calculated engine load value;18.8235294117647;%;
74024.740182;Calculated engine load value;16.8627450980392;%;
74025.300182;Calculated engine load value;0;%;
74025.979182;Calculated engine load value;16.4705882352941;%;
74026.648182;Calculated engine load value;17.2549019607843;%;
74027.317182;Calculated engine load value;16.8627450980392;%;
74028.035182;Calculated engine load value;16.078431372549;%;
74028.765182;Calculated engine load value;13.3333333333333;%;
74029.314182;Calculated engine load value;13.3333333333333;%;
74029.881182;Calculated engine load value;14.1176470588235;%;
74030.530182;Calculated engine load value;21.1764705882353;%;
74031.058182;Calculated engine load value;18.8235294117647;%;
74031.788182;Calculated engine load value;17.2549019607843;%;
74032.437182;Calculated engine load value;16.8627450980392;%;
74033.087182;Calculated engine load value;18.0392156862745;%;
74033.750182;Calculated engine load value;17.6470588235294;%;
74034.348182;Calculated engine load value;24.3137254901961;%;
74034.885182;Calculated engine load value;21.5686274509804;%;
74035.534182;Calculated engine load value;21.9607843137255;%;
